gene_id,COG_category,GOs,KEGG_Pathway,PFAMs
jgi|Chloso1602_1|3963|rna-gnl|WGS:LHPG|mrna.C2E21_8236,NA,NA,NA,NA
jgi|Chloso1602_1|3964|rna-gnl|WGS:LHPG|mrna.C2E21_8237,NA,NA,NA,NA
jgi|Chloso1602_1|3965|rna-gnl|WGS:LHPG|mrna.C2E21_8238,NA,NA,NA,NA
jgi|Chloso1602_1|3966|rna-gnl|WGS:LHPG|mrna.C2E21_8239,NA,NA,NA,NA
jgi|Chloso1602_1|3967|rna-gnl|WGS:LHPG|mrna.C2E21_8240A_C2E21_8240,NA,NA,NA,NA
jgi|Chloso1602_1|3968|rna-gnl|WGS:LHPG|mrna.C2E21_8240B_C2E21_8240,NA,NA,NA,NA
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0003674,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0003824,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0004099,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0004553,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0004568,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0005488,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0006022,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0006026,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0006030,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0006032,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0006040,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0006807,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0008061,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0008144,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0008150,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0008152,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0009056,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0009057,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0009987,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0016787,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0016798,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0016810,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0016811,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0017144,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0019213,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0042737,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0043170,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0044237,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0044248,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0046348,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0071704,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:0097367,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:1901071,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:1901072,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:1901135,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:1901136,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:1901564,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:1901565,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3969|rna-gnl|WGS:LHPG|mrna.C2E21_8241B_C2E21_8241,-,GO:1901575,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|396|rna-gnl|WGS:LHPG|mrna.C2E21_0368,NA,NA,NA,NA
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0003674,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0003824,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0004099,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0004553,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0004568,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0005488,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0006022,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0006026,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0006030,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0006032,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0006040,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0006807,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0008061,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0008144,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0008150,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0008152,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0009056,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0009057,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0009987,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0016787,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0016798,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0016810,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0016811,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0017144,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0019213,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0042737,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0043170,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0044237,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0044248,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0046348,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0071704,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:0097367,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:1901071,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:1901072,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:1901135,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:1901136,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:1901564,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:1901565,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3970|rna-gnl|WGS:LHPG|mrna.C2E21_8241A_C2E21_8241,-,GO:1901575,-,"CBM_14,Polysacc_deac_1"
jgi|Chloso1602_1|3971|rna-gnl|WGS:LHPG|mrna.C2E21_8242,NA,NA,NA,NA
jgi|Chloso1602_1|3972|rna-gnl|WGS:LHPG|mrna.C2E21_8243,NA,NA,NA,NA
jgi|Chloso1602_1|3973|rna-gnl|WGS:LHPG|mrna.C2E21_8244,P,-,-,MgtE
jgi|Chloso1602_1|3974|rna-gnl|WGS:LHPG|mrna.C2E21_8245,NA,NA,NA,NA
jgi|Chloso1602_1|3975|rna-gnl|WGS:LHPG|mrna.C2E21_8246,NA,NA,NA,NA
jgi|Chloso1602_1|3976|rna-gnl|WGS:LHPG|mrna.C2E21_8247A_C2E21_8247,NA,NA,NA,NA
jgi|Chloso1602_1|3977|rna-gnl|WGS:LHPG|mrna.C2E21_8247B_C2E21_8247,NA,NA,NA,NA
jgi|Chloso1602_1|3978|rna-gnl|WGS:LHPG|mrna.C2E21_8248,NA,NA,NA,NA
jgi|Chloso1602_1|3979|rna-gnl|WGS:LHPG|mrna.C2E21_8249,NA,NA,NA,NA
jgi|Chloso1602_1|397|rna-gnl|WGS:LHPG|mrna.C2E21_0369,NA,NA,NA,NA
jgi|Chloso1602_1|3980|rna-gnl|WGS:LHPG|mrna.C2E21_8250,NA,NA,NA,NA
jgi|Chloso1602_1|3981|rna-gnl|WGS:LHPG|mrna.C2E21_8251,NA,NA,NA,NA
jgi|Chloso1602_1|3982|rna-gnl|WGS:LHPG|mrna.C2E21_8252,NA,NA,NA,NA
jgi|Chloso1602_1|3983|rna-gnl|WGS:LHPG|mrna.C2E21_8253,NA,NA,NA,NA
jgi|Chloso1602_1|3984|rna-gnl|WGS:LHPG|mrna.C2E21_8254,NA,NA,NA,NA
jgi|Chloso1602_1|3985|rna-gnl|WGS:LHPG|mrna.C2E21_8255,NA,NA,NA,NA
jgi|Chloso1602_1|3986|rna-gnl|WGS:LHPG|mrna.C2E21_8256,NA,NA,NA,NA
jgi|Chloso1602_1|3987|rna-gnl|WGS:LHPG|mrna.C2E21_8257,NA,NA,NA,NA
jgi|Chloso1602_1|3988|rna-gnl|WGS:LHPG|mrna.C2E21_8258,NA,NA,NA,NA
jgi|Chloso1602_1|3989|rna-gnl|WGS:LHPG|mrna.C2E21_8259,NA,NA,NA,NA
jgi|Chloso1602_1|398|rna-gnl|WGS:LHPG|mrna.C2E21_0370,Q,-,"ko04146,map04146",adh_short_C2
jgi|Chloso1602_1|3990|rna-gnl|WGS:LHPG|mrna.C2E21_8260,E,-,"ko00330,ko01100,map00330,map01100",2OG-FeII_Oxy_3
jgi|Chloso1602_1|3991|rna-gnl|WGS:LHPG|mrna.C2E21_8261,NA,NA,NA,NA
jgi|Chloso1602_1|3992|rna-gnl|WGS:LHPG|mrna.C2E21_8262,NA,NA,NA,NA
jgi|Chloso1602_1|3993|rna-gnl|WGS:LHPG|mrna.C2E21_8263,NA,NA,NA,NA
jgi|Chloso1602_1|3994|rna-gnl|WGS:LHPG|mrna.C2E21_8264,NA,NA,NA,NA
jgi|Chloso1602_1|3995|rna-gnl|WGS:LHPG|mrna.C2E21_8265,NA,NA,NA,NA
jgi|Chloso1602_1|3996|rna-gnl|WGS:LHPG|mrna.C2E21_8266B_C2E21_8266,NA,NA,NA,NA
jgi|Chloso1602_1|3997|rna-gnl|WGS:LHPG|mrna.C2E21_8266A_C2E21_8266,NA,NA,NA,NA
jgi|Chloso1602_1|3998|rna-gnl|WGS:LHPG|mrna.C2E21_8267,JK,-,-,CBF
jgi|Chloso1602_1|3999|rna-gnl|WGS:LHPG|mrna.C2E21_8268,NA,NA,NA,NA
jgi|Chloso1602_1|399|rna-gnl|WGS:LHPG|mrna.C2E21_0371,NA,NA,NA,NA
jgi|Chloso1602_1|39|rna-gnl|WGS:LHPG|mrna.C2E21_0033B_C2E21_0033,NA,NA,NA,NA
jgi|Chloso1602_1|3|rna-gnl|WGS:LHPG|mrna.C2E21_0003,NA,NA,NA,NA
jgi|Chloso1602_1|4000|rna-gnl|WGS:LHPG|mrna.C2E21_8269B_C2E21_8269,NA,NA,NA,NA
jgi|Chloso1602_1|4001|rna-gnl|WGS:LHPG|mrna.C2E21_8269A_C2E21_8269,NA,NA,NA,NA
jgi|Chloso1602_1|4002|rna-gnl|WGS:LHPG|mrna.C2E21_8270,NA,NA,NA,NA
jgi|Chloso1602_1|4003|rna-gnl|WGS:LHPG|mrna.C2E21_8271,NA,NA,NA,NA
jgi|Chloso1602_1|4004|rna-gnl|WGS:LHPG|mrna.C2E21_8272,NA,NA,NA,NA
jgi|Chloso1602_1|4005|rna-gnl|WGS:LHPG|mrna.C2E21_8273,NA,NA,NA,NA
jgi|Chloso1602_1|4006|rna-gnl|WGS:LHPG|mrna.C2E21_8274,NA,NA,NA,NA
jgi|Chloso1602_1|4007|rna-gnl|WGS:LHPG|mrna.C2E21_8275,NA,NA,NA,NA
jgi|Chloso1602_1|4008|rna-gnl|WGS:LHPG|mrna.C2E21_8276,NA,NA,NA,NA
jgi|Chloso1602_1|4009|rna-gnl|WGS:LHPG|mrna.C2E21_8277,NA,NA,NA,NA
jgi|Chloso1602_1|400|rna-gnl|WGS:LHPG|mrna.C2E21_0372,NA,NA,NA,NA
jgi|Chloso1602_1|4010|rna-gnl|WGS:LHPG|mrna.C2E21_8278,NA,NA,NA,NA
jgi|Chloso1602_1|4011|rna-gnl|WGS:LHPG|mrna.C2E21_8279A_C2E21_8279,NA,NA,NA,NA
jgi|Chloso1602_1|4012|rna-gnl|WGS:LHPG|mrna.C2E21_8279B_C2E21_8279,NA,NA,NA,NA
jgi|Chloso1602_1|4013|rna-gnl|WGS:LHPG|mrna.C2E21_8280,NA,NA,NA,NA
jgi|Chloso1602_1|4014|rna-gnl|WGS:LHPG|mrna.C2E21_8281,NA,NA,NA,NA
jgi|Chloso1602_1|4015|rna-gnl|WGS:LHPG|mrna.C2E21_8282,NA,NA,NA,NA
jgi|Chloso1602_1|4016|rna-gnl|WGS:LHPG|mrna.C2E21_8283,NA,NA,NA,NA
jgi|Chloso1602_1|4017|rna-gnl|WGS:LHPG|mrna.C2E21_8285,NA,NA,NA,NA
jgi|Chloso1602_1|4018|rna-gnl|WGS:LHPG|mrna.C2E21_8286,NA,NA,NA,NA
jgi|Chloso1602_1|4019|rna-gnl|WGS:LHPG|mrna.C2E21_8287,NA,NA,NA,NA
jgi|Chloso1602_1|401|rna-gnl|WGS:LHPG|mrna.C2E21_0373,NA,NA,NA,NA
jgi|Chloso1602_1|4020|rna-gnl|WGS:LHPG|mrna.C2E21_8288,H,-,-,"CobW_C,cobW"
jgi|Chloso1602_1|4021|rna-gnl|WGS:LHPG|mrna.C2E21_8289,NA,NA,NA,NA
jgi|Chloso1602_1|4022|rna-gnl|WGS:LHPG|mrna.C2E21_8290,NA,NA,NA,NA
jgi|Chloso1602_1|4023|rna-gnl|WGS:LHPG|mrna.C2E21_8291,NA,NA,NA,NA
jgi|Chloso1602_1|4024|rna-gnl|WGS:LHPG|mrna.C2E21_8292,NA,NA,NA,NA
jgi|Chloso1602_1|4025|rna-gnl|WGS:LHPG|mrna.C2E21_8293,NA,NA,NA,NA
jgi|Chloso1602_1|4026|rna-gnl|WGS:LHPG|mrna.C2E21_8294,NA,NA,NA,NA
jgi|Chloso1602_1|4027|rna-gnl|WGS:LHPG|mrna.C2E21_8295,Q,-,-,p450
jgi|Chloso1602_1|4028|rna-gnl|WGS:LHPG|mrna.C2E21_8296,O,-,"ko00220,ko01100,ko01110,ko01130,ko01230,ko03050,map00220,map01100,map01110,map01130,map01230,map03050","Proteasome,Proteasome_A_N"
jgi|Chloso1602_1|4029|rna-gnl|WGS:LHPG|mrna.C2E21_8297A_C2E21_8297,NA,NA,NA,NA
jgi|Chloso1602_1|402|rna-gnl|WGS:LHPG|mrna.C2E21_0374,NA,NA,NA,NA
jgi|Chloso1602_1|4030|rna-gnl|WGS:LHPG|mrna.C2E21_8297B_C2E21_8297,NA,NA,NA,NA
jgi|Chloso1602_1|4031|rna-gnl|WGS:LHPG|mrna.C2E21_8298,NA,NA,NA,NA
jgi|Chloso1602_1|4032|rna-gnl|WGS:LHPG|mrna.C2E21_8299,NA,NA,NA,NA
jgi|Chloso1602_1|4033|rna-gnl|WGS:LHPG|mrna.C2E21_8300B_C2E21_8300,S,-,-,Glyoxalase
jgi|Chloso1602_1|4034|rna-gnl|WGS:LHPG|mrna.C2E21_8300A_C2E21_8300,S,-,-,Glyoxalase
jgi|Chloso1602_1|4035|rna-gnl|WGS:LHPG|mrna.C2E21_8301,S,-,-,GFA
jgi|Chloso1602_1|4036|rna-gnl|WGS:LHPG|mrna.C2E21_8302,NA,NA,NA,NA
jgi|Chloso1602_1|4037|rna-gnl|WGS:LHPG|mrna.C2E21_8303,NA,NA,NA,NA
jgi|Chloso1602_1|4038|rna-gnl|WGS:LHPG|mrna.C2E21_8304,NA,NA,NA,NA
jgi|Chloso1602_1|4039|rna-gnl|WGS:LHPG|mrna.C2E21_8305,NA,NA,NA,NA
jgi|Chloso1602_1|403|rna-gnl|WGS:LHPG|mrna.C2E21_0375,NA,NA,NA,NA
jgi|Chloso1602_1|4040|rna-gnl|WGS:LHPG|mrna.C2E21_8306,NA,NA,NA,NA
jgi|Chloso1602_1|4041|rna-gnl|WGS:LHPG|mrna.C2E21_8307,NA,NA,NA,NA
jgi|Chloso1602_1|4042|rna-gnl|WGS:LHPG|mrna.C2E21_8308,NA,NA,NA,NA
jgi|Chloso1602_1|4043|rna-gnl|WGS:LHPG|mrna.C2E21_8309,NA,NA,NA,NA
jgi|Chloso1602_1|4044|rna-gnl|WGS:LHPG|mrna.C2E21_8310,NA,NA,NA,NA
jgi|Chloso1602_1|4045|rna-gnl|WGS:LHPG|mrna.C2E21_8312,NA,NA,NA,NA
jgi|Chloso1602_1|4046|rna-gnl|WGS:LHPG|mrna.C2E21_8313,NA,NA,NA,NA
jgi|Chloso1602_1|4047|rna-gnl|WGS:LHPG|mrna.C2E21_8314,NA,NA,NA,NA
jgi|Chloso1602_1|4048|rna-gnl|WGS:LHPG|mrna.C2E21_8315,T,-,-,Ephrin_rec_like
jgi|Chloso1602_1|4049|rna-gnl|WGS:LHPG|mrna.C2E21_8316,NA,NA,NA,NA
jgi|Chloso1602_1|404|rna-gnl|WGS:LHPG|mrna.C2E21_0376,S,-,-,TylF
jgi|Chloso1602_1|4050|rna-gnl|WGS:LHPG|mrna.C2E21_8317,NA,NA,NA,NA
jgi|Chloso1602_1|4051|rna-gnl|WGS:LHPG|mrna.C2E21_8318,NA,NA,NA,NA
jgi|Chloso1602_1|4052|rna-gnl|WGS:LHPG|mrna.C2E21_8319,NA,NA,NA,NA
jgi|Chloso1602_1|4053|rna-gnl|WGS:LHPG|mrna.C2E21_8320,NA,NA,NA,NA
jgi|Chloso1602_1|4054|rna-gnl|WGS:LHPG|mrna.C2E21_8321,NA,NA,NA,NA
jgi|Chloso1602_1|4055|rna-gnl|WGS:LHPG|mrna.C2E21_8322,NA,NA,NA,NA
jgi|Chloso1602_1|4056|rna-gnl|WGS:LHPG|mrna.C2E21_8323,NA,NA,NA,NA
jgi|Chloso1602_1|4057|rna-gnl|WGS:LHPG|mrna.C2E21_8324,NA,NA,NA,NA
jgi|Chloso1602_1|4058|rna-gnl|WGS:LHPG|mrna.C2E21_8325A_C2E21_8325,S,-,-,COG6
jgi|Chloso1602_1|4059|rna-gnl|WGS:LHPG|mrna.C2E21_8325B_C2E21_8325,S,-,-,COG6
jgi|Chloso1602_1|405|rna-gnl|WGS:LHPG|mrna.C2E21_0377,NA,NA,NA,NA
jgi|Chloso1602_1|4060|rna-gnl|WGS:LHPG|mrna.C2E21_8326,NA,NA,NA,NA
jgi|Chloso1602_1|4061|rna-gnl|WGS:LHPG|mrna.C2E21_8327,NA,NA,NA,NA
jgi|Chloso1602_1|4062|rna-gnl|WGS:LHPG|mrna.C2E21_8328,H,GO:0003674,"ko00906,ko01100,ko01110,map00906,map01100,map01110",Amino_oxidase
jgi|Chloso1602_1|4062|rna-gnl|WGS:LHPG|mrna.C2E21_8328,H,GO:0003824,"ko00906,ko01100,ko01110,map00906,map01100,map01110",Amino_oxidase
jgi|Chloso1602_1|4062|rna-gnl|WGS:LHPG|mrna.C2E21_8328,H,GO:0005575,"ko00906,ko01100,ko01110,map00906,map01100,map01110",Amino_oxidase
jgi|Chloso1602_1|4062|rna-gnl|WGS:LHPG|mrna.C2E21_8328,H,GO:0005622,"ko00906,ko01100,ko01110,map00906,map01100,map01110",Amino_oxidase
jgi|Chloso1602_1|4062|rna-gnl|WGS:LHPG|mrna.C2E21_8328,H,GO:0005623,"ko00906,ko01100,ko01110,map00906,map01100,map01110",Amino_oxidase
jgi|Chloso1602_1|4062|rna-gnl|WGS:LHPG|mrna.C2E21_8328,H,GO:0005737,"ko00906,ko01100,ko01110,map00906,map01100,map01110",Amino_oxidase
jgi|Chloso1602_1|4062|rna-gnl|WGS:LHPG|mrna.C2E21_8328,H,GO:0006629,"ko00906,ko01100,ko01110,map00906,map01100,map01110",Amino_oxidase
jgi|Chloso1602_1|4062|rna-gnl|WGS:LHPG|mrna.C2E21_8328,H,GO:0006720,"ko00906,ko01100,ko01110,map00906,map01100,map01110",Amino_oxidase
jgi|Chloso1602_1|4062|rna-gnl|WGS:LHPG|mrna.C2E21_8328,H,GO:0006721,"ko00906,ko01100,ko01110,map00906,map01100,map01110",Amino_oxidase
jgi|Chloso1602_1|4062|rna-gnl|WGS:LHPG|mrna.C2E21_8328,H,GO:0008150,"ko00906,ko01100,ko01110,map00906,map01100,map01110",Amino_oxidase
jgi|Chloso1602_1|4062|rna-gnl|WGS:LHPG|mrna.C2E21_8328,H,GO:0008152,"ko00906,ko01100,ko01110,map00906,map01100,map01110",Amino_oxidase
jgi|Chloso1602_1|4062|rna-gnl|WGS:LHPG|mrna.C2E21_8328,H,GO:0008299,"ko00906,ko01100,ko01110,map00906,map01100,map01110",Amino_oxidase
